Datum (MEZ),Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion
2025-10-15T09:00+02:00,35305.93128,14460.41999,252.11
2025-10-15T09:15+02:00,35232.15912,15748.12017,197.67
2025-10-15T09:30+02:00,35024.04882,17032.13622,143.43
2025-10-15T09:45+02:00,34773.34427,18443.11876,131
2025-10-15T10:00+02:00,33945.70224,19965.80113,184.44
2025-10-15T10:15+02:00,33541.71059,21521.76071,141.01
2025-10-15T10:30+02:00,33371.96245,22719.10809,131.88
2025-10-15T10:45+02:00,33303.07619,23890.97602,112.1
2025-10-15T11:00+02:00,32818.83288,25164.22438,145.77
2025-10-15T11:15+02:00,32573.47532,26175.88562,130.42
2025-10-15T11:30+02:00,32488.42914,27150.65045,117.22
2025-10-15T11:45+02:00,32362.17187,27782.41045,111.01
2025-10-15T12:00+02:00,32065.05387,28228.80509,127.91
2025-10-15T12:15+02:00,32061.78999,28731.24465,124.04
2025-10-15T12:30+02:00,32082.8473,28731.22012,115.92
2025-10-15T12:45+02:00,32061.07257,28807.97989,109.83
2025-10-15T13:00+02:00,31980.86471,28610.10894,118.01
2025-10-15T13:15+02:00,32017.0376,28314.76477,115.82
2025-10-15T13:30+02:00,32030.89205,27946.98288,111
2025-10-15T13:45+02:00,32037.51067,27518.02908,106.68
2025-10-15T14:00+02:00,32182.60163,27153.35904,107.51
2025-10-15T14:15+02:00,31871.31325,26746.02137,109.68
2025-10-15T14:30+02:00,31840.43546,26261.27143,116.98
2025-10-15T14:45+02:00,31810.82181,25740.54367,127.4
2025-10-15T15:00+02:00,31719.09174,25025.61219,103.7
2025-10-15T15:15+02:00,31777.65525,24127.1804,107.64
2025-10-15T15:30+02:00,32027.25449,22944.50183,124.93
2025-10-15T15:45+02:00,32254.99279,22142.35936,154.3
2025-10-15T16:00+02:00,32479.67944,21227.52811,101.51
2025-10-15T16:15+02:00,32804.63456,20394.3464,118.71
2025-10-15T16:30+02:00,33211.43683,19504.37011,147.98
2025-10-15T16:45+02:00,33649.92068,18791.0496,174.57
2025-10-15T17:00+02:00,34050.56783,17613.47001,105.02
2025-10-15T17:15+02:00,34170.19962,16538.53533,130.3
2025-10-15T17:30+02:00,34285.64026,15433.01717,183.17
2025-10-15T17:45+02:00,34499.57138,14840.46771,261.51
2025-10-15T18:00+02:00,34694.07257,14667.90134,156.76
2025-10-15T18:15+02:00,34549.11137,14959.7694,189.62
2025-10-15T18:30+02:00,34484.27292,14530.58158,246.84
2025-10-15T18:45+02:00,34377.73129,14937.24554,294.29
2025-10-15T19:00+02:00,34253.26348,15089.38751,293.57
2025-10-15T19:15+02:00,34107.31452,15201.78362,242.91
2025-10-15T19:30+02:00,33944.33409,15340.00952,182.93
2025-10-15T19:45+02:00,33826.12976,15314.06971,160.59
2025-10-15T20:00+02:00,33435.05605,15534.52759,213.51
2025-10-15T20:15+02:00,32719.4948,15356.26842,158.01
2025-10-15T20:30+02:00,32262.41952,15698.16327,124.95
2025-10-15T20:45+02:00,31937.84979,15964.50771,114.91
2025-10-15T21:00+02:00,31033.11442,16295.98121,153.28
2025-10-15T21:15+02:00,30805.41902,16596.52155,131.41
2025-10-15T21:30+02:00,30494.13607,16637.25599,118.17
2025-10-15T21:45+02:00,30245.49279,16132.24601,94.51
2025-10-15T22:00+02:00,29362.55514,15869.65553,114.72
2025-10-15T22:15+02:00,29219.18536,16000.73049,101.31
2025-10-15T22:30+02:00,28979.90048,16487.98696,95.35
2025-10-15T22:45+02:00,28887.47843,17122.75997,81.46
2025-10-15T23:00+02:00,28781.35862,17304.38647,95.39
2025-10-15T23:15+02:00,28770.39191,17264.44851,87.17
2025-10-15T23:30+02:00,28593.9253,17700.37531,87.1
2025-10-15T23:45+02:00,28211.58607,18215.80194,83.02
2025-10-16T00:00+02:00,27422.83436,18411.91802,90.22
2025-10-16T00:15+02:00,26962.14049,18181.91081,91.63
2025-10-16T00:30+02:00,26757.48507,18360.33693,88.93
2025-10-16T00:45+02:00,26446.33167,18906.98081,81.88
2025-10-16T01:00+02:00,26491.13868,19127.8818,90.67
2025-10-16T01:15+02:00,26204.16903,19161.70541,87.14
2025-10-16T01:30+02:00,25923.90011,19559.82807,85.09
2025-10-16T01:45+02:00,25640.78861,19094.92482,80.33
2025-10-16T02:00+02:00,25532.17042,18535.65081,90.41
2025-10-16T02:15+02:00,25399.9463,18538.61059,88.7
2025-10-16T02:30+02:00,25403.70509,18101.51267,87.91
2025-10-16T02:45+02:00,25527.44466,17434.0774,84.98
2025-10-16T03:00+02:00,25817.91648,17605.23076,90.01
2025-10-16T03:15+02:00,25850.40017,17840.49373,88.69
2025-10-16T03:30+02:00,25895.94355,17994.8298,88.69
2025-10-16T03:45+02:00,26043.65422,17946.1573,79.23
2025-10-16T04:00+02:00,26331.67189,17786.3316,86.13
2025-10-16T04:15+02:00,26462.83793,18029.19032,88.05
2025-10-16T04:30+02:00,26310.49539,18606.35979,88.49
2025-10-16T04:45+02:00,26389.13987,18751.05784,90.67
2025-10-16T05:00+02:00,26636.94806,18811.07643,80.24
2025-10-16T05:15+02:00,26810.99311,18867.43289,81.25
2025-10-16T05:30+02:00,27274.46534,18592.50221,85.1
2025-10-16T05:45+02:00,27912.08024,18762.97468,93.59
2025-10-16T06:00+02:00,28374.70394,18853.9256,79.19
2025-10-16T06:15+02:00,28820.28997,19260.85313,89.99
2025-10-16T06:30+02:00,29260.03252,19505.92659,98.27
2025-10-16T06:45+02:00,29457.16588,19691.78738,117.32
2025-10-16T07:00+02:00,30076.08495,19440.91464,101.88
2025-10-16T07:15+02:00,30464.44444,19484.48207,116.05
2025-10-16T07:30+02:00,30743.79831,19502.24996,121.06
2025-10-16T07:45+02:00,30955.26511,19435.94043,125.5
2025-10-16T08:00+02:00,31226.95754,19559.3126,148.39
2025-10-16T08:15+02:00,31458.1842,20120.6972,146.12
2025-10-16T08:30+02:00,31533.13833,20983.3667,132.74
2025-10-16T08:45+02:00,31615.75806,21560.44424,103.82
2025-10-16T09:00+02:00,31711.17633,22790.90288,147.5
2025-10-16T09:15+02:00,31574.36223,23635.74006,132.71
2025-10-16T09:30+02:00,31485.91721,24622.09984,106.38
2025-10-16T09:45+02:00,31325.3552,25682.97154,93.13
2025-10-16T10:00+02:00,30655.27679,26462.00043,118
2025-10-16T10:15+02:00,30068.49057,27851.2907,93.73
2025-10-16T10:30+02:00,29901.05557,28567.61847,81.21
2025-10-16T10:45+02:00,29817.70437,29576.97897,76.01
2025-10-16T11:00+02:00,29283.10752,31256.78315,102.38
2025-10-16T11:15+02:00,28982.45415,32063.48501,86.71
2025-10-16T11:30+02:00,28715.43358,32888.76326,85.48
2025-10-16T11:45+02:00,28468.89271,34124.66288,78.66
2025-10-16T12:00+02:00,28153.5585,34887.55278,89.01
2025-10-16T12:15+02:00,28051.68574,35364.54176,82.76
2025-10-16T12:30+02:00,28005.65925,36104.84488,83.44
2025-10-16T12:45+02:00,28036.14212,36020.69948,78.4
2025-10-16T13:00+02:00,27832.93805,36027.77233,84.28
2025-10-16T13:15+02:00,27831.36182,36130.31585,82.54
2025-10-16T13:30+02:00,27770.6422,35944.57266,80.68
2025-10-16T13:45+02:00,27780.76861,35607.59569,78.4
2025-10-16T14:00+02:00,28010.30336,34612.57977,76.96
2025-10-16T14:15+02:00,27962.58275,33685.06078,79.25
2025-10-16T14:30+02:00,27988.60261,33158.38317,81.56
2025-10-16T14:45+02:00,28127.49449,32831.43558,94.15
2025-10-16T15:00+02:00,28386.0555,32644.5377,72.1
2025-10-16T15:15+02:00,28344.53124,32499.47045,82.42
2025-10-16T15:30+02:00,28530.80791,31260.58135,85.09
2025-10-16T15:45+02:00,28820.24978,29974.30893,92.5
2025-10-16T16:00+02:00,29323.45496,28698.9408,68.12
2025-10-16T16:15+02:00,29741.7402,27197.7637,79.48
2025-10-16T16:30+02:00,30135.38944,25713.81401,92.41
2025-10-16T16:45+02:00,30719.69835,23975.80631,116.1
2025-10-16T17:00+02:00,31255.84352,22327.52318,78.4
2025-10-16T17:15+02:00,31439.64615,21273.63663,116.06
2025-10-16T17:30+02:00,31522.19059,19850.05911,132.51
2025-10-16T17:45+02:00,31574.89511,19476.02382,156.69
2025-10-16T18:00+02:00,31592.19208,19592.01936,109.6
2025-10-16T18:15+02:00,31581.87913,19113.15507,128.7
2025-10-16T18:30+02:00,31495.44957,19182.69278,135.91
2025-10-16T18:45+02:00,31519.09509,19345.36563,145.79
2025-10-16T19:00+02:00,31501.9943,19786.18258,137.23
2025-10-16T19:15+02:00,31419.3664,20053.27811,144.29
2025-10-16T19:30+02:00,31547.34668,20150.31788,144.65
2025-10-16T19:45+02:00,31441.73089,20337.38036,136.19
2025-10-16T20:00+02:00,31089.33108,20258.64538,145.04
2025-10-16T20:15+02:00,30954.44933,20983.85741,123.38
2025-10-16T20:30+02:00,30774.65778,21605.06026,128
2025-10-16T20:45+02:00,30294.82101,21185.27675,105.96
2025-10-16T21:00+02:00,29942.8267,20434.47786,124.53
2025-10-16T21:15+02:00,29643.01585,20188.68128,106.18
2025-10-16T21:30+02:00,29561.14883,21035.48516,90.47
2025-10-16T21:45+02:00,29541.32559,21196.30409,87.75
2025-10-16T22:00+02:00,29024.50954,20146.04221,96.5
2025-10-16T22:15+02:00,28813.3699,19918.95479,100.23
2025-10-16T22:30+02:00,28589.87821,20125.75111,105.99
2025-10-16T22:45+02:00,28314.43367,20079.0355,96.7
2025-10-16T23:00+02:00,27755.92142,20603.71492,100.87
2025-10-16T23:15+02:00,27581.26488,20342.97012,95.47
2025-10-16T23:30+02:00,27523.15753,20069.90492,93.2
2025-10-16T23:45+02:00,27365.94566,19878.3834,83.91
2025-10-17T00:00+02:00,27040.38317,19885.36246,91.4
2025-10-17T00:15+02:00,26563.56732,20071.10086,88.11
2025-10-17T00:30+02:00,26096.15653,20365.7445,87.24
2025-10-17T00:45+02:00,25712.38597,19841.85524,85.84
2025-10-17T01:00+02:00,25171.20761,19385.44962,87.07
2025-10-17T01:15+02:00,25218.89012,19381.57887,87.52
2025-10-17T01:30+02:00,25142.68346,19453.22161,88.38
2025-10-17T01:45+02:00,25164.77116,19218.22608,90.28
2025-10-17T02:00+02:00,25036.11497,19003.16306,91.4
2025-10-17T02:15+02:00,24904.01074,19190.98058,88.2
2025-10-17T02:30+02:00,24599.36354,18717.37734,88.4
2025-10-17T02:45+02:00,24537.13391,18382.0748,88.23
2025-10-17T03:00+02:00,24674.0706,18421.10304,89.71
2025-10-17T03:15+02:00,24648.88149,18382.41204,87.83
2025-10-17T03:30+02:00,24755.50896,18360.19412,88.76
2025-10-17T03:45+02:00,24909.35831,18216.93014,87.53
2025-10-17T04:00+02:00,24961.87865,18104.57767,87.27
2025-10-17T04:15+02:00,25037.2038,18322.71705,87.46
2025-10-17T04:30+02:00,25145.46525,18638.30115,91.4
2025-10-17T04:45+02:00,25275.08099,18572.65817,96.22
2025-10-17T05:00+02:00,25884.76607,18455.40011,89.99
2025-10-17T05:15+02:00,26583.94637,18059.82778,90.13
2025-10-17T05:30+02:00,27499.6442,17848.84661,98.27
2025-10-17T05:45+02:00,28220.46701,17975.30899,99.65
2025-10-17T06:00+02:00,29451.0929,18185.59184,85.77
2025-10-17T06:15+02:00,29906.06216,18076.51932,95.93
2025-10-17T06:30+02:00,30184.72345,17981.52639,119.3
2025-10-17T06:45+02:00,30465.42356,18122.2108,130.64
2025-10-17T07:00+02:00,31100.69088,18501.40179,119.57
2025-10-17T07:15+02:00,31300.25626,18305.41293,117.78
2025-10-17T07:30+02:00,31556.84186,18256.46655,133.01
2025-10-17T07:45+02:00,31789.04291,18029.97854,147.58
2025-10-17T08:00+02:00,32322.2437,18749.87306,158.82
2025-10-17T08:15+02:00,32572.3518,19422.7705,159.99
2025-10-17T08:30+02:00,32551.97758,19929.11112,140.81
2025-10-17T08:45+02:00,32611.9427,20034.96121,119.72
2025-10-17T09:00+02:00,32546.99466,21209.61793,161.02
2025-10-17T09:15+02:00,32592.19678,22064.07139,133
2025-10-17T09:30+02:00,32636.25079,22926.62513,120
2025-10-17T09:45+02:00,32717.31174,23738.69345,102.06
2025-10-17T10:00+02:00,32532.25968,25684.20284,129.09
2025-10-17T10:15+02:00,32428.34199,27118.19171,123.62
2025-10-17T10:30+02:00,32007.98401,28455.15978,112.61
2025-10-17T10:45+02:00,31556.58981,29996.9532,103.4
2025-10-17T11:00+02:00,30541.83559,31351.81883,115
2025-10-17T11:15+02:00,30129.74823,32636.19337,103.56
2025-10-17T11:30+02:00,29783.60222,33970.52881,91.85
2025-10-17T11:45+02:00,29415.99665,34498.46259,85.74
2025-10-17T12:00+02:00,29068.53694,35003.79276,93.83
2025-10-17T12:15+02:00,28953.01621,35327.67174,87.92
2025-10-17T12:30+02:00,28728.4069,35493.05289,86.74
2025-10-17T12:45+02:00,28563.42484,35266.92539,84.07
2025-10-17T13:00+02:00,28473.96886,35082.82701,88.4
2025-10-17T13:15+02:00,28455.4606,35284.12126,87.41
2025-10-17T13:30+02:00,28537.60506,35239.2635,87.4
2025-10-17T13:45+02:00,28497.90627,35428.75395,83.66
2025-10-17T14:00+02:00,28334.94846,34602.62773,82.73
2025-10-17T14:15+02:00,28409.54302,33749.82447,87.09
2025-10-17T14:30+02:00,28430.99343,33091.39194,89.68
2025-10-17T14:45+02:00,28618.73656,32764.91299,91.72
2025-10-17T15:00+02:00,28700.68963,31933.27439,83.9
2025-10-17T15:15+02:00,28891.6094,30915.21759,87.4
2025-10-17T15:30+02:00,29285.51826,30275.35323,91.1
2025-10-17T15:45+02:00,29648.44363,29842.87478,92.17
2025-10-17T16:00+02:00,30000.51041,28890.03001,84.05
2025-10-17T16:15+02:00,30353.04106,27493.29191,87.32
2025-10-17T16:30+02:00,30704.18831,26311.51106,93.76
2025-10-17T16:45+02:00,30887.57655,25156.37373,114.87
2025-10-17T17:00+02:00,30907.74302,23631.79348,88.25
2025-10-17T17:15+02:00,31036.03583,22762.61555,108.23
2025-10-17T17:30+02:00,31083.31202,22299.01208,122.14
2025-10-17T17:45+02:00,31135.33429,21471.97913,150.05
2025-10-17T18:00+02:00,31314.08539,21088.19735,126.4
2025-10-17T18:15+02:00,31311.62961,20757.16675,129.32
2025-10-17T18:30+02:00,31353.88534,20480.91642,125.33
2025-10-17T18:45+02:00,31319.09766,20855.15749,136.19
2025-10-17T19:00+02:00,31317.6552,21334.73054,127.86
2025-10-17T19:15+02:00,31268.49598,21571.09683,129.54
2025-10-17T19:30+02:00,31222.21709,21561.83351,136.45
2025-10-17T19:45+02:00,31183.65912,21670.9479,128.91
2025-10-17T20:00+02:00,31179.33707,21927.10647,131.43
2025-10-17T20:15+02:00,31028.2256,21638.68376,111.15
2025-10-17T20:30+02:00,30678.56886,21867.11648,119.44
2025-10-17T20:45+02:00,30407.23138,22098.82587,105.93
2025-10-17T21:00+02:00,29945.17794,21928.89715,114.7
2025-10-17T21:15+02:00,29490.3498,21910.08033,101.44
2025-10-17T21:30+02:00,29191.12321,21772.47779,101.45
2025-10-17T21:45+02:00,28343.47919,21266.72589,98.63
2025-10-17T22:00+02:00,27666.77981,20985.20749,108.12
2025-10-17T22:15+02:00,27430.79091,21121.53729,102.81
2025-10-17T22:30+02:00,27172.54332,20934.12873,101.98
2025-10-17T22:45+02:00,26523.71812,20790.31786,95.82
2025-10-17T23:00+02:00,25646.51915,20507.11922,105.45
2025-10-17T23:15+02:00,24952.3515,20062.69864,95.3
2025-10-17T23:30+02:00,24540.90846,19829.72369,87.85
2025-10-17T23:45+02:00,24307.68708,19697.44789,81.39
2025-10-18T00:00+02:00,24384.04974,19505.17952,93.61
2025-10-18T00:15+02:00,24215.24625,19174.0107,103.62
2025-10-18T00:30+02:00,23460.73332,19123.489,93.4
2025-10-18T00:45+02:00,23173.51853,18898.0655,87.83
2025-10-18T01:00+02:00,23382.58026,18724.44822,96.35
2025-10-18T01:15+02:00,23274.32846,18504.09159,89.71
2025-10-18T01:30+02:00,23059.31705,18168.28412,86.82
2025-10-18T01:45+02:00,23010.27355,17760.63984,86.56
2025-10-18T02:00+02:00,22824.26632,17364.15091,97.2
2025-10-18T02:15+02:00,22550.25944,17136.8499,89.8
2025-10-18T02:30+02:00,22438.21641,17001.14405,86.87
2025-10-18T02:45+02:00,22371.79055,16710.0506,85.38
2025-10-18T03:00+02:00,22444.07613,16641.17978,86.51
2025-10-18T03:15+02:00,22413.41695,16691.37071,86.83
2025-10-18T03:30+02:00,22333.14834,16628.34444,89.62
2025-10-18T03:45+02:00,22224.13113,16396.81317,90.38
2025-10-18T04:00+02:00,22032.5663,16144.09734,85.41
2025-10-18T04:15+02:00,21976.43303,16115.85552,86.07
2025-10-18T04:30+02:00,22108.5566,15956.99497,89.29
2025-10-18T04:45+02:00,22040.08473,15686.03181,92.63
2025-10-18T05:00+02:00,21948.90252,15549.6784,82.36
2025-10-18T05:15+02:00,22031.56323,15425.31313,85.06
2025-10-18T05:30+02:00,22159.63299,15326.59073,93.41
2025-10-18T05:45+02:00,22537.33106,15223.43132,92.43
2025-10-18T06:00+02:00,23090.81798,15035.30626,80.22
2025-10-18T06:15+02:00,23268.89755,14898.93749,85.4
2025-10-18T06:30+02:00,23745.2539,14851.64906,95.7
2025-10-18T06:45+02:00,24380.07879,14688.8987,106.5
2025-10-18T07:00+02:00,24889.68163,14501.22492,93.19
2025-10-18T07:15+02:00,25313.8764,14357.47331,108.74
2025-10-18T07:30+02:00,25499.64492,14150.68391,115.87
2025-10-18T07:45+02:00,25804.5627,14139.10145,120.09
2025-10-18T08:00+02:00,25862.06069,14644.8955,121.19
2025-10-18T08:15+02:00,25895.16673,15633.66228,117.52
2025-10-18T08:30+02:00,25895.99357,16999.43072,116.5
2025-10-18T08:45+02:00,25909.79426,18769.0096,102.97
2025-10-18T09:00+02:00,25832.65328,20800.01906,124.99
2025-10-18T09:15+02:00,25621.19419,22871.87207,115.67
2025-10-18T09:30+02:00,25007.57397,24898.55398,92.87
2025-10-18T09:45+02:00,23967.81345,26922.28885,75.44
2025-10-18T10:00+02:00,22840.50832,29282.61466,114.91
2025-10-18T10:15+02:00,21581.22663,31670.65629,91.69
2025-10-18T10:30+02:00,20318.23379,34017.15299,82.88
2025-10-18T10:45+02:00,18763.85634,36343.32538,76.39
2025-10-18T11:00+02:00,17431.86484,38492.33122,87.99
2025-10-18T11:15+02:00,16980.46048,40294.58055,82.61
2025-10-18T11:30+02:00,16018.44935,41808.5813,79.79
2025-10-18T11:45+02:00,15331.22085,42832.05044,72.76
2025-10-18T12:00+02:00,14432.57672,43483.04938,78.44
2025-10-18T12:15+02:00,14057.88486,43909.99552,75.85
2025-10-18T12:30+02:00,13964.03005,44046.3457,73.78
2025-10-18T12:45+02:00,13849.34182,43920.60877,67.69
2025-10-18T13:00+02:00,13428.02151,43577.83408,68.67
2025-10-18T13:15+02:00,13410.12153,43474.45678,65.6
2025-10-18T13:30+02:00,13764.54387,42917.60633,67.53
2025-10-18T13:45+02:00,13785.6512,42366.34523,68.33
2025-10-18T14:00+02:00,13810.21883,41556.88876,64.41
2025-10-18T14:15+02:00,13837.76909,40579.66645,70.4
2025-10-18T14:30+02:00,14022.89334,39461.90338,75.14
2025-10-18T14:45+02:00,14716.30903,38274.22215,79.24
2025-10-18T15:00+02:00,15902.29922,36952.4541,71.22
2025-10-18T15:15+02:00,16572.37232,35228.84158,78.41
2025-10-18T15:30+02:00,17102.85535,33097.89832,86.27
2025-10-18T15:45+02:00,17798.2894,30979.03436,98.1
2025-10-18T16:00+02:00,19017.03543,28886.81425,66.9
2025-10-18T16:15+02:00,20362.77351,26370.48016,84.65
2025-10-18T16:30+02:00,21799.26068,23380.47986,106.15
2025-10-18T16:45+02:00,23217.41669,20311.96658,128.5
2025-10-18T17:00+02:00,24879.94766,17315.30988,87.28
2025-10-18T17:15+02:00,26038.51456,14534.29585,110.94
2025-10-18T17:30+02:00,26261.45612,12367.77534,122.23
2025-10-18T17:45+02:00,26435.79964,10991.70312,162.11
2025-10-18T18:00+02:00,26640.2649,10564.80312,126.18
2025-10-18T18:15+02:00,26678.71839,10944.71982,132.02
2025-10-18T18:30+02:00,26715.00034,11672.11545,138.52
2025-10-18T18:45+02:00,26721.42048,12620.87545,136.22
2025-10-18T19:00+02:00,26730.34675,13590.81936,138.39
2025-10-18T19:15+02:00,26790.51671,14716.91455,127.22
2025-10-18T19:30+02:00,26727.74568,15564.44338,118.06
2025-10-18T19:45+02:00,26337.20316,16220.06087,115.62
2025-10-18T20:00+02:00,25506.10728,16795.65228,133
2025-10-18T20:15+02:00,24974.34626,17409.53883,115.38
2025-10-18T20:30+02:00,24386.55892,17775.49618,105.98
2025-10-18T20:45+02:00,24151.26185,18393.61309,97.62
2025-10-18T21:00+02:00,23214.70512,18930.41664,99.16
2025-10-18T21:15+02:00,22603.56346,19455.22674,97.02
2025-10-18T21:30+02:00,22056.42068,20004.89248,89.14
2025-10-18T21:45+02:00,21333.95404,20411.07642,84.89
2025-10-18T22:00+02:00,21210.19939,20426.89202,104.16
2025-10-18T22:15+02:00,20970.33182,20677.28782,95.86
2025-10-18T22:30+02:00,20695.91804,20991.27368,96.88
2025-10-18T22:45+02:00,20307.99787,21497.60999,85.41
2025-10-18T23:00+02:00,19618.53506,21771.15204,105.87
2025-10-18T23:15+02:00,19126.16538,21909.42964,96.35
2025-10-18T23:30+02:00,18590.79099,22261.02497,89.31
2025-10-18T23:45+02:00,17762.33553,22621.39792,85.89
2025-10-19T00:00+02:00,16520.81249,22912.34013,103.22
2025-10-19T00:15+02:00,16302.53259,22966.5787,92
2025-10-19T00:30+02:00,15598.07737,23023.25537,87.58
2025-10-19T00:45+02:00,15148.31302,23266.42068,86.57
2025-10-19T01:00+02:00,14746.61589,23628.67811,95.65
2025-10-19T01:15+02:00,14515.78764,23924.47778,89.43
2025-10-19T01:30+02:00,14467.36226,24020.71866,84.92
2025-10-19T01:45+02:00,14317.18958,24124.40701,80.34
2025-10-19T02:00+02:00,13726.64604,24063.0152,86.43
2025-10-19T02:15+02:00,13629.03514,24028.48334,81.5
2025-10-19T02:30+02:00,13789.11457,23934.56824,81.72
2025-10-19T02:45+02:00,13815.87,24027.92769,79.52
2025-10-19T03:00+02:00,13714.7655,24148.27838,83.07
2025-10-19T03:15+02:00,13711.72929,24036.92815,80.58
2025-10-19T03:30+02:00,13767.04652,23840.80809,81.52
2025-10-19T03:45+02:00,13676.30045,23725.48662,83.39
2025-10-19T04:00+02:00,13702.75216,23689.70412,83.59
2025-10-19T04:15+02:00,13627.86325,23708.3522,82.35
2025-10-19T04:30+02:00,13702.48781,23557.48244,84.09
2025-10-19T04:45+02:00,13568.92821,23773.16273,82.82
2025-10-19T05:00+02:00,13498.13059,23861.97643,82.37
2025-10-19T05:15+02:00,13316.745,23774.6817,81.29
2025-10-19T05:30+02:00,13344.72636,23895.44982,85.62
2025-10-19T05:45+02:00,13409.96613,23968.48181,84.71
2025-10-19T06:00+02:00,13588.00555,24341.64375,82.5
2025-10-19T06:15+02:00,13761.33916,24391.69291,82.34
2025-10-19T06:30+02:00,13929.35009,24664.05521,85.14
2025-10-19T06:45+02:00,13962.85557,24993.28313,91.02
2025-10-19T07:00+02:00,14002.11877,25085.5522,85.55
2025-10-19T07:15+02:00,14090.38172,25196.39299,87.77
2025-10-19T07:30+02:00,13953.79855,25477.89164,83.49
2025-10-19T07:45+02:00,13939.11695,25788.93211,84.21
2025-10-19T08:00+02:00,14249.19974,26755.40071,98.73
2025-10-19T08:15+02:00,14371.15543,28113.08313,95.56
2025-10-19T08:30+02:00,13989.2412,29590.28225,81.87
2025-10-19T08:45+02:00,13570.81289,31005.91239,72.47
2025-10-19T09:00+02:00,13112.81343,32489.16018,96.86
2025-10-19T09:15+02:00,12778.72303,34407.24061,82.82
2025-10-19T09:30+02:00,12449.75599,36375.71517,74.43
2025-10-19T09:45+02:00,11628.87404,37978.58545,59.62
2025-10-19T10:00+02:00,10382.66617,39699.88689,81.51
2025-10-19T10:15+02:00,10132.71351,40932.141,69.96
2025-10-19T10:30+02:00,10004.27552,42421.88422,67.72
2025-10-19T10:45+02:00,9924.131086,44098.77479,59.36
2025-10-19T11:00+02:00,9383.116809,45613.5769,74.05
2025-10-19T11:15+02:00,9274.818955,46906.98459,66.2
2025-10-19T11:30+02:00,9205.931528,48163.48063,60.03
2025-10-19T11:45+02:00,9084.012725,49333.7959,40.92
2025-10-19T12:00+02:00,8960.980522,49561.92103,54.36
2025-10-19T12:15+02:00,8821.18764,49903.27504,40.05
2025-10-19T12:30+02:00,8695.478245,49601.7016,28
2025-10-19T12:45+02:00,8595.860454,49690.49876,15.86
2025-10-19T13:00+02:00,8556.927581,49158.16375,24.08
2025-10-19T13:15+02:00,8546.893371,48864.75553,21.25
2025-10-19T13:30+02:00,8494.467239,48239.00947,19.78
2025-10-19T13:45+02:00,8505.351067,47454.24044,16.07
2025-10-19T14:00+02:00,8576.950032,46776.47531,11.68
2025-10-19T14:15+02:00,8590.890425,46528.84787,22.67
2025-10-19T14:30+02:00,8643.523512,45950.03647,44.71
2025-10-19T14:45+02:00,8801.875731,45552.31554,65.81
2025-10-19T15:00+02:00,8778.266001,45340.67879,40.06
2025-10-19T15:15+02:00,8780.215704,44273.25258,68.89
2025-10-19T15:30+02:00,8885.162062,42259.5662,73.1
2025-10-19T15:45+02:00,9357.804185,40402.34385,85.04
2025-10-19T16:00+02:00,10891.33278,38412.90301,59.06
2025-10-19T16:15+02:00,11989.05457,36438.75177,79.39
2025-10-19T16:30+02:00,12971.73274,34462.36081,100.59
2025-10-19T16:45+02:00,13755.72047,32722.16367,120.68
2025-10-19T17:00+02:00,14425.28015,31111.46706,86.07
2025-10-19T17:15+02:00,14577.54927,30217.16253,100.01
2025-10-19T17:30+02:00,14646.82019,29801.72837,113.61
2025-10-19T17:45+02:00,14699.02588,30309.07299,124.6
2025-10-19T18:00+02:00,14867.93435,31500.6914,121.05
2025-10-19T18:15+02:00,14955.39152,32822.08212,118.14
2025-10-19T18:30+02:00,14760.29291,34495.1102,99.57
2025-10-19T18:45+02:00,14422.76045,35832.00175,91.99
2025-10-19T19:00+02:00,13532.13302,37139.59724,102.07
2025-10-19T19:15+02:00,13088.87433,37878.84714,87.49
2025-10-19T19:30+02:00,12664.55644,38510.72686,83
2025-10-19T19:45+02:00,12443.50204,38633.41224,69.92
2025-10-19T20:00+02:00,12518.63206,38744.71871,87.08
2025-10-19T20:15+02:00,12225.5838,38641.57993,72.06
2025-10-19T20:30+02:00,12206.42633,38570.3932,73.99
2025-10-19T20:45+02:00,12182.88551,38318.08012,68.88
2025-10-19T21:00+02:00,11878.35902,38178.83456,86.81
2025-10-19T21:15+02:00,12083.74868,37975.4356,71.66
2025-10-19T21:30+02:00,12428.87968,37786.88034,69.48
2025-10-19T21:45+02:00,12471.82104,37627.79975,64.65
2025-10-19T22:00+02:00,13008.23263,36655.657,95
2025-10-19T22:15+02:00,12983.19358,36582.0774,77.96
2025-10-19T22:30+02:00,12876.13791,36281.90968,68.75
2025-10-19T22:45+02:00,12734.3763,36091.27808,57.26
2025-10-19T23:00+02:00,12102.38913,36256.24443,71.43
2025-10-19T23:15+02:00,12029.41262,36202.08397,58.78
2025-10-19T23:30+02:00,12029.5044,36082.34512,59.53
2025-10-19T23:45+02:00,11982.31359,35801.25983,53.68
2025-10-20T00:00+02:00,11846.32353,35736.40283,82.95
2025-10-20T00:15+02:00,11654.73689,35471.28361,69.03
2025-10-20T00:30+02:00,11581.58067,35184.44593,70.04
2025-10-20T00:45+02:00,11767.15625,34885.32561,58.13
2025-10-20T01:00+02:00,12077.29357,34577.79401,70.3
2025-10-20T01:15+02:00,12210.66598,34681.84861,66.48
2025-10-20T01:30+02:00,12279.89648,34545.97041,60.52
