Datum (MEZ),Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion
2025-11-06T00:30+01:00,21601.20364,24141.98045,93.43
2025-11-06T00:45+01:00,21343.66356,23807.74562,90.17
2025-11-06T01:00+01:00,21387.82082,23377.22785,93.38
2025-11-06T01:15+01:00,21385.85577,23130.28309,91.08
2025-11-06T01:30+01:00,21321.44742,22964.97707,90.26
2025-11-06T01:45+01:00,21510.91227,23065.02401,88.6
2025-11-06T02:00+01:00,21906.33997,22910.95677,93.02
2025-11-06T02:15+01:00,21892.35389,22743.36213,90.54
2025-11-06T02:30+01:00,21908.16187,22589.30982,91.75
2025-11-06T02:45+01:00,21853.082,22469.52911,90.28
2025-11-06T03:00+01:00,21945.01085,22246.47269,91.67
2025-11-06T03:15+01:00,21971.55239,22030.63805,91.09
2025-11-06T03:30+01:00,22037.15066,21902.49513,89.12
2025-11-06T03:45+01:00,22064.06896,21749.83682,90.14
2025-11-06T04:00+01:00,22561.50349,21522.99019,91.61
2025-11-06T04:15+01:00,22944.53631,21293.78327,91.08
2025-11-06T04:30+01:00,23391.18249,21011.74322,91.53
2025-11-06T04:45+01:00,24152.90741,20660.76443,93.38
2025-11-06T05:00+01:00,25085.04498,20356.10428,86.11
2025-11-06T05:15+01:00,26147.89826,20105.31953,88.76
2025-11-06T05:30+01:00,27140.87281,19908.39308,94.6
2025-11-06T05:45+01:00,28465.64331,19877.08341,99.21
2025-11-06T06:00+01:00,30316.78148,20027.73858,93.88
2025-11-06T06:15+01:00,31243.49174,19968.21082,113.52
2025-11-06T06:30+01:00,31529.82578,19966.47815,121.99
2025-11-06T06:45+01:00,31708.64393,20169.98944,144.01
2025-11-06T07:00+01:00,31780.9133,20240.04789,127.72
2025-11-06T07:15+01:00,32032.3602,20570.43083,136
2025-11-06T07:30+01:00,32127.12699,21066.02209,136
2025-11-06T07:45+01:00,32180.36183,22364.94903,121.21
2025-11-06T08:00+01:00,31963.38828,23540.14028,144.97
2025-11-06T08:15+01:00,32004.0533,25093.57048,129.01
2025-11-06T08:30+01:00,32110.43819,26710.96754,111.68
2025-11-06T08:45+01:00,32033.65842,28474.29513,93.06
2025-11-06T09:00+01:00,31497.53302,30172.07188,110.73
2025-11-06T09:15+01:00,30879.85721,31692.29021,100.6
2025-11-06T09:30+01:00,29821.82311,32837.11553,86.29
2025-11-06T09:45+01:00,28993.43129,33854.69339,75.23
2025-11-06T10:00+01:00,28332.4283,34650.06208,94.8
2025-11-06T10:15+01:00,27621.16674,35321.47875,87.55
2025-11-06T10:30+01:00,27259.31997,36005.571,80.34
2025-11-06T10:45+01:00,26806.12709,36679.73572,77.94
2025-11-06T11:00+01:00,26528.77382,37363.94805,86.9
2025-11-06T11:15+01:00,26532.82138,37807.06756,84.97
2025-11-06T11:30+01:00,26306.33019,37964.27131,82.93
2025-11-06T11:45+01:00,26120.42529,37984.56982,80
2025-11-06T12:00+01:00,25990.46425,37783.2044,81.13
2025-11-06T12:15+01:00,25989.04828,37428.77965,78.76
2025-11-06T12:30+01:00,26114.64717,37007.24272,86.64
2025-11-06T12:45+01:00,26634.90892,36337.80279,89.44
2025-11-06T13:00+01:00,27663.30151,35484.3676,80.8
2025-11-06T13:15+01:00,28222.93143,34449.28944,86.58
2025-11-06T13:30+01:00,28730.78427,33305.68125,87.6
2025-11-06T13:45+01:00,29512.64727,31878.33796,93.74
2025-11-06T14:00+01:00,29982.3121,30299.99545,78.51
2025-11-06T14:15+01:00,30611.46557,28501.26342,94.53
2025-11-06T14:30+01:00,31629.20596,26520.3357,102.9
2025-11-06T14:45+01:00,32594.46748,24129.11344,122
2025-11-06T15:00+01:00,33332.34312,21985.02315,101.31
2025-11-06T15:15+01:00,33642.01816,19872.73743,109.16
2025-11-06T15:30+01:00,33893.02041,17961.3043,135.32
2025-11-06T15:45+01:00,34099.65522,16411.28784,167.17
2025-11-06T16:00+01:00,34384.22427,15435.27319,123.1
2025-11-06T16:15+01:00,34438.69452,15392.24261,137.01
2025-11-06T16:30+01:00,34534.83344,16105.5643,156.79
2025-11-06T16:45+01:00,34704.35072,16975.3348,173.08
2025-11-06T17:00+01:00,34712.5337,17996.65961,165.46
2025-11-06T17:15+01:00,34575.57916,18846.37926,162.87
2025-11-06T17:30+01:00,34386.44992,19623.0761,150.19
2025-11-06T17:45+01:00,34303.2015,20392.80908,138.5
2025-11-06T18:00+01:00,34063.70843,21292.56443,149.09
2025-11-06T18:15+01:00,33824.69783,21764.54368,139.04
2025-11-06T18:30+01:00,33612.47778,22101.96776,134.82
2025-11-06T18:45+01:00,33315.65275,22524.10162,126.84
2025-11-06T19:00+01:00,32973.4143,23056.23379,138.15
2025-11-06T19:15+01:00,32430.05905,23329.39394,129.36
2025-11-06T19:30+01:00,32069.22324,23386.20332,119.71
2025-11-06T19:45+01:00,31856.54949,23629.84852,118.63
2025-11-06T20:00+01:00,31459.94047,23542.9805,123.02
2025-11-06T20:15+01:00,31139.79357,23303.37369,119.85
2025-11-06T20:30+01:00,30737.23134,23183.3198,112.48
2025-11-06T20:45+01:00,30596.42204,22992.80125,104.53
2025-11-06T21:00+01:00,30277.83814,22703.89662,109.64
2025-11-06T21:15+01:00,29996.15833,22395.0816,103.66
2025-11-06T21:30+01:00,29871.73038,22136.94495,101.51
2025-11-06T21:45+01:00,29576.10954,21736.73094,89.11
2025-11-06T22:00+01:00,29494.64604,21230.29146,100.1
2025-11-06T22:15+01:00,29282.10223,20947.65678,93.67
2025-11-06T22:30+01:00,29089.14595,20607.04206,101.05
2025-11-06T22:45+01:00,28971.14231,20397.47015,95.12
2025-11-06T23:00+01:00,28531.26139,19972.28356,99.89
2025-11-06T23:15+01:00,28038.2512,19645.28797,95
2025-11-06T23:30+01:00,27581.51633,19329.09018,87.84
2025-11-06T23:45+01:00,27494.60363,19081.30682,79.48
2025-11-07T00:00+01:00,27323.36386,18706.30745,90.9
2025-11-07T00:15+01:00,27214.62883,18316.40761,88.27
2025-11-07T00:30+01:00,27242.67476,18027.4901,92.99
2025-11-07T00:45+01:00,26986.52544,17783.83903,88.55
2025-11-07T01:00+01:00,26688.80852,17571.76318,90.53
2025-11-07T01:15+01:00,26536.25592,17456.63058,88.44
2025-11-07T01:30+01:00,26432.05828,17436.69454,88.45
2025-11-07T01:45+01:00,26442.86051,17340.61556,87.87
2025-11-07T02:00+01:00,26330.55658,17357.58275,90.59
2025-11-07T02:15+01:00,26245.00798,17270.48106,88.98
2025-11-07T02:30+01:00,26259.16398,17168.35238,89.89
2025-11-07T02:45+01:00,26138.90452,17071.76732,88.94
2025-11-07T03:00+01:00,26333.58302,16975.4047,89.9
2025-11-07T03:15+01:00,26309.99603,16878.43666,89.54
2025-11-07T03:30+01:00,26362.33917,16664.77399,89.08
2025-11-07T03:45+01:00,26468.86916,16261.68635,89.93
2025-11-07T04:00+01:00,27450.75283,15947.53901,87.07
2025-11-07T04:15+01:00,27875.80235,15801.87679,89.4
2025-11-07T04:30+01:00,28696.59888,15660.67276,92.39
2025-11-07T04:45+01:00,29344.06921,15589.52321,92.78
2025-11-07T05:00+01:00,29886.08188,15596.69741,85.06
2025-11-07T05:15+01:00,30533.73589,15483.05495,90.29
2025-11-07T05:30+01:00,31363.31763,15536.92155,97.89
2025-11-07T05:45+01:00,31969.92569,15434.3946,103.6
2025-11-07T06:00+01:00,32325.81125,15382.03707,89.47
2025-11-07T06:15+01:00,33304.27621,15529.67812,102.11
2025-11-07T06:30+01:00,33684.77077,15543.39059,113.11
2025-11-07T06:45+01:00,33864.55642,15451.56319,144.37
2025-11-07T07:00+01:00,33781.49569,15608.3132,120.36
2025-11-07T07:15+01:00,33835.94693,15702.71755,137.63
2025-11-07T07:30+01:00,34055.92516,15943.26166,136.49
2025-11-07T07:45+01:00,34261.54743,16417.15932,141.05
2025-11-07T08:00+01:00,33877.51525,17043.7224,157.49
2025-11-07T08:15+01:00,33858.10379,17895.25415,142.86
2025-11-07T08:30+01:00,33830.71544,18687.08648,117.62
2025-11-07T08:45+01:00,33885.71598,19781.40897,94.22
2025-11-07T09:00+01:00,34097.23338,20827.29177,126.3
2025-11-07T09:15+01:00,34117.08823,21728.72986,117.13
2025-11-07T09:30+01:00,33937.49527,22623.91161,99.71
2025-11-07T09:45+01:00,33641.3029,23457.2382,89.28
2025-11-07T10:00+01:00,33191.12437,24158.57486,102.85
2025-11-07T10:15+01:00,33093.17118,24773.98127,94.96
2025-11-07T10:30+01:00,32961.55505,25479.80297,89.23
2025-11-07T10:45+01:00,32690.13067,25934.20032,86.48
2025-11-07T11:00+01:00,32503.00717,26326.7691,92.54
2025-11-07T11:15+01:00,32243.34787,26682.50972,89.69
2025-11-07T11:30+01:00,31991.3066,27043.33243,89.83
2025-11-07T11:45+01:00,32076.72413,27035.54274,87.89
2025-11-07T12:00+01:00,32307.03417,27023.85986,88.29
2025-11-07T12:15+01:00,32287.63912,26812.38107,88.22
2025-11-07T12:30+01:00,32160.80978,26391.19988,88.8
2025-11-07T12:45+01:00,32377.87208,25855.53524,89.9
2025-11-07T13:00+01:00,32424.08435,25208.07626,88.23
2025-11-07T13:15+01:00,32569.2211,24450.95146,90.56
2025-11-07T13:30+01:00,32772.20002,23494.54134,93.54
2025-11-07T13:45+01:00,33046.18015,22467.4592,95.88
2025-11-07T14:00+01:00,33525.35225,21209.7828,80.82
2025-11-07T14:15+01:00,33865.60504,19889.40242,98.87
2025-11-07T14:30+01:00,33931.97427,18332.43381,106.81
2025-11-07T14:45+01:00,34055.65736,16861.0255,125.9
2025-11-07T15:00+01:00,34299.4181,15123.6871,91.87
2025-11-07T15:15+01:00,34587.75569,13666.02975,112.21
2025-11-07T15:30+01:00,34761.22373,12232.6492,133.5
2025-11-07T15:45+01:00,34760.97861,11112.25205,180.91
2025-11-07T16:00+01:00,34973.31969,10043.29579,129.33
2025-11-07T16:15+01:00,35131.4255,9406.031738,144.57
2025-11-07T16:30+01:00,35261.54359,9222.185055,166.96
2025-11-07T16:45+01:00,35313.70341,9366.985246,219.63
2025-11-07T17:00+01:00,35415.19436,9401.758134,172.06
2025-11-07T17:15+01:00,35466.66636,9470.152949,184.76
2025-11-07T17:30+01:00,35463.90859,9522.717511,180.71
2025-11-07T17:45+01:00,35433.08692,9651.649726,176.62
2025-11-07T18:00+01:00,35450.60047,9745.831901,154.59
2025-11-07T18:15+01:00,35431.54808,9831.70519,141.42
2025-11-07T18:30+01:00,35349.26044,9908.623224,142.95
2025-11-07T18:45+01:00,35278.30285,9989.99911,143.77
2025-11-07T19:00+01:00,35255.19384,10056.03389,144.45
2025-11-07T19:15+01:00,35293.37169,10066.38786,136.28
2025-11-07T19:30+01:00,35328.32478,10072.60132,123.29
2025-11-07T19:45+01:00,35220.9162,10139.97191,121.91
2025-11-07T20:00+01:00,35002.51878,10078.50501,133.46
2025-11-07T20:15+01:00,34684.70493,10052.16318,120.71
2025-11-07T20:30+01:00,34474.0714,10082.18811,115.42
2025-11-07T20:45+01:00,34261.93616,10027.59395,108.12
2025-11-07T21:00+01:00,33599.28342,9910.82573,117.27
2025-11-07T21:15+01:00,33474.13635,9833.587805,109.6
2025-11-07T21:30+01:00,33351.24763,9774.067746,103.77
2025-11-07T21:45+01:00,33017.93444,9743.486981,95.97
2025-11-07T22:00+01:00,32791.34113,9408.137138,107.31
2025-11-07T22:15+01:00,32706.23866,9292.157287,104.51
2025-11-07T22:30+01:00,32440.6718,9197.858517,94.99
2025-11-07T22:45+01:00,31947.32483,9168.082999,86.29
2025-11-07T23:00+01:00,31758.55343,9042.976018,100.73
2025-11-07T23:15+01:00,31519.34031,8981.261403,94.99
2025-11-07T23:30+01:00,31235.93252,8859.749765,88.89
2025-11-07T23:45+01:00,31112.2251,8742.541156,83.6
2025-11-08T00:00+01:00,30948.11384,8580.799582,102.32
2025-11-08T00:15+01:00,30715.62354,8532.480715,101.1
2025-11-08T00:30+01:00,30560.03151,8502.991446,90.13
2025-11-08T00:45+01:00,30653.29401,8492.887492,92.57
2025-11-08T01:00+01:00,30673.65988,8462.48812,100.41
2025-11-08T01:15+01:00,30550.37807,8402.693676,96.56
2025-11-08T01:30+01:00,30519.34868,8368.918245,94.99
2025-11-08T01:45+01:00,30713.93575,8399.901592,93.34
2025-11-08T02:00+01:00,30734.94713,8434.015938,95.97
2025-11-08T02:15+01:00,30605.03162,8450.699433,93.29
2025-11-08T02:30+01:00,30550.64325,8458.458502,93.88
2025-11-08T02:45+01:00,30529.52933,8509.943806,92.85
2025-11-08T03:00+01:00,30553.96254,8558.172632,94.76
2025-11-08T03:15+01:00,30603.04361,8498.701172,94.22
2025-11-08T03:30+01:00,30563.38975,8444.221888,93.86
2025-11-08T03:45+01:00,30538.14093,8441.841125,93.05
2025-11-08T04:00+01:00,30718.18146,8455.975487,93.81
2025-11-08T04:15+01:00,30873.68088,8490.466721,95.56
2025-11-08T04:30+01:00,30864.9157,8491.407646,95.82
2025-11-08T04:45+01:00,30837.10362,8471.763687,94.96
2025-11-08T05:00+01:00,31155.60375,8412.423359,93.82
2025-11-08T05:15+01:00,31149.00963,8420.258564,93.65
2025-11-08T05:30+01:00,31259.13366,8459.911387,94.51
2025-11-08T05:45+01:00,31363.98262,8506.483968,94.8
2025-11-08T06:00+01:00,31389.4959,8603.830895,87.61
2025-11-08T06:15+01:00,31553.0641,8597.878191,90.7
2025-11-08T06:30+01:00,31702.17276,8640.605606,99.57
2025-11-08T06:45+01:00,31824.20461,8727.327481,103.23
2025-11-08T07:00+01:00,31949.753,8801.837706,99.97
2025-11-08T07:15+01:00,31865.27802,8866.983997,102.67
2025-11-08T07:30+01:00,31852.34417,9115.991927,106.93
2025-11-08T07:45+01:00,32050.74287,9577.255223,105.8
2025-11-08T08:00+01:00,32255.56562,10109.32792,111.07
2025-11-08T08:15+01:00,32313.65802,10805.32241,108.31
2025-11-08T08:30+01:00,32303.01494,11603.51304,102.82
2025-11-08T08:45+01:00,32256.47823,12399.59978,99.8
2025-11-08T09:00+01:00,32118.86218,13151.10953,111.37
2025-11-08T09:15+01:00,32104.41915,13876.81836,103.77
2025-11-08T09:30+01:00,32122.37889,14554.5716,102.14
2025-11-08T09:45+01:00,32167.67147,15172.70867,97.2
2025-11-08T10:00+01:00,31989.49663,15674.83462,110.81
2025-11-08T10:15+01:00,31917.85949,16162.4356,102.83
2025-11-08T10:30+01:00,31871.57689,16675.81554,99.75
2025-11-08T10:45+01:00,31861.75578,17128.86804,95.32
2025-11-08T11:00+01:00,31652.98218,17442.35535,100.05
2025-11-08T11:15+01:00,31674.58786,17821.30703,97.89
2025-11-08T11:30+01:00,31510.64794,18059.62388,94.85
2025-11-08T11:45+01:00,31582.12738,18321.7415,95
2025-11-08T12:00+01:00,31101.3815,18356.2894,99.94
2025-11-08T12:15+01:00,31035.79671,18361.7609,95.84
2025-11-08T12:30+01:00,30956.37357,18208.32976,92.59
2025-11-08T12:45+01:00,30903.4803,17935.53313,92.27
2025-11-08T13:00+01:00,30893.05621,17560.0839,93.15
2025-11-08T13:15+01:00,30933.85033,17023.47595,93.59
2025-11-08T13:30+01:00,31019.67376,16398.90844,96.92
2025-11-08T13:45+01:00,31148.80618,15597.98873,99.99
2025-11-08T14:00+01:00,31216.59275,14726.97757,86.33
2025-11-08T14:15+01:00,31386.74501,13827.92887,97.21
2025-11-08T14:30+01:00,31538.12364,12910.60689,104.41
2025-11-08T14:45+01:00,31722.96154,11930.66095,118.22
2025-11-08T15:00+01:00,32120.3372,10971.44483,95.68
2025-11-08T15:15+01:00,32227.82587,10187.97836,109.93
2025-11-08T15:30+01:00,32279.91872,9494.098339,127
2025-11-08T15:45+01:00,32430.94835,8771.604145,137.86
2025-11-08T16:00+01:00,32605.348,8337.151483,112.51
2025-11-08T16:15+01:00,32695.9129,8033.395996,118.6
2025-11-08T16:30+01:00,32704.61365,7906.465969,124.42
2025-11-08T16:45+01:00,32755.95765,7979.968926,143.01
2025-11-08T17:00+01:00,33228.17606,8032.82569,123.9
2025-11-08T17:15+01:00,33414.10096,8103.117713,136.88
2025-11-08T17:30+01:00,33448.58202,8098.509087,138.04
2025-11-08T17:45+01:00,33440.12651,8205.653709,140.84
2025-11-08T18:00+01:00,33545.11636,8285.647431,137.72
2025-11-08T18:15+01:00,33534.32259,8334.788394,135.99
2025-11-08T18:30+01:00,33558.82781,8358.593467,136.78
2025-11-08T18:45+01:00,33496.98688,8406.914758,135.64
2025-11-08T19:00+01:00,33254.96537,8397.27769,136.15
2025-11-08T19:15+01:00,33029.5461,8384.750968,133.43
2025-11-08T19:30+01:00,33062.39574,8431.172939,131
2025-11-08T19:45+01:00,33139.44458,8464.715209,127.34
2025-11-08T20:00+01:00,33009.95586,8459.42629,132.7
2025-11-08T20:15+01:00,32952.32325,8527.519115,126.07
2025-11-08T20:30+01:00,32906.58785,8618.825573,121.83
2025-11-08T20:45+01:00,32904.15551,8705.067294,111.27
2025-11-08T21:00+01:00,32783.07661,8685.892959,122.6
2025-11-08T21:15+01:00,32715.22564,8679.320948,120.04
2025-11-08T21:30+01:00,32523.18178,8702.902795,108.39
2025-11-08T21:45+01:00,32383.56999,8740.936746,102.19
2025-11-08T22:00+01:00,32004.06139,8690.762188,112.3
2025-11-08T22:15+01:00,31572.12081,8676.224379,107.43
2025-11-08T22:30+01:00,31218.17775,8607.945014,104.69
2025-11-08T22:45+01:00,31006.90241,8589.277147,100.62
2025-11-08T23:00+01:00,30488.8161,8473.302152,104.41
2025-11-08T23:15+01:00,30376.57362,8396.631928,99.93
2025-11-08T23:30+01:00,30272.24821,8354.264142,95
2025-11-08T23:45+01:00,30076.71987,8310.579044,88.28
2025-11-09T00:00+01:00,29782.16873,8214.696813,99.33
2025-11-09T00:15+01:00,29262.82561,8200.152446,92.43
2025-11-09T00:30+01:00,28942.01238,8214.731718,97.99
2025-11-09T00:45+01:00,28557.17501,8147.593683,95.63
2025-11-09T01:00+01:00,28400.27663,8096.048067,100.39
2025-11-09T01:15+01:00,28310.74466,8081.804951,95
2025-11-09T01:30+01:00,28119.08633,8096.489134,92.42
2025-11-09T01:45+01:00,26401.83877,8188.318624,90.41
2025-11-09T02:00+01:00,26278.08434,8162.861992,95.08
2025-11-09T02:15+01:00,26018.15924,8172.15794,93.77
2025-11-09T02:30+01:00,25936.94441,8216.667049,92.07
2025-11-09T02:45+01:00,25743.04387,8289.84656,90.41
2025-11-09T03:00+01:00,25561.56688,8286.650518,91.52
2025-11-09T03:15+01:00,25578.24377,8348.388865,90.4
2025-11-09T03:30+01:00,25603.65916,8373.560573,89.99
2025-11-09T03:45+01:00,25558.19908,8421.729968,92.62
2025-11-09T04:00+01:00,25544.46405,8473.174497,90.49
2025-11-09T04:15+01:00,25568.48651,8525.160036,91.42
2025-11-09T04:30+01:00,25525.00362,8496.623777,90.98
2025-11-09T04:45+01:00,25579.86452,8528.733619,93.7
2025-11-09T05:00+01:00,25812.28199,8580.556826,91.83
2025-11-09T05:15+01:00,25844.97877,8617.51144,91.3
2025-11-09T05:30+01:00,25854.2589,8751.483393,93.2
2025-11-09T05:45+01:00,26002.51678,8788.477639,90.41
2025-11-09T06:00+01:00,26012.35516,8836.283487,90.18
2025-11-09T06:15+01:00,26209.62667,8873.723704,89.14
2025-11-09T06:30+01:00,26515.84542,8934.251936,90.4
2025-11-09T06:45+01:00,26719.28051,8967.147682,90.03
2025-11-09T07:00+01:00,26816.93167,9068.785918,89.97
2025-11-09T07:15+01:00,26723.73253,9143.63191,84.97
2025-11-09T07:30+01:00,26893.02953,9254.341814,88.56
2025-11-09T07:45+01:00,27216.42726,9529.237997,90.96
2025-11-09T08:00+01:00,27431.79853,10017.64175,93.75
2025-11-09T08:15+01:00,27470.08977,10462.35053,100.09
2025-11-09T08:30+01:00,27437.35912,10877.56333,98.75
2025-11-09T08:45+01:00,27452.95616,11332.38579,96.5
2025-11-09T09:00+01:00,27512.61793,11824.80254,101.01
2025-11-09T09:15+01:00,27557.46026,12219.56896,98.91
2025-11-09T09:30+01:00,27473.77053,12752.03829,96.23
2025-11-09T09:45+01:00,27466.75438,13326.60017,94.32
2025-11-09T10:00+01:00,27537.16369,13689.05582,99.49
2025-11-09T10:15+01:00,27587.65798,13970.47,96.05
2025-11-09T10:30+01:00,27634.2156,14279.22653,97.19
2025-11-09T10:45+01:00,29252.52917,14495.5172,95.4
2025-11-09T11:00+01:00,29179.99572,14661.11677,99.69
2025-11-09T11:15+01:00,29199.82061,15001.68655,98.45
2025-11-09T11:30+01:00,29164.93546,15173.20408,96.33
2025-11-09T11:45+01:00,29147.80673,15347.95557,94.75
2025-11-09T12:00+01:00,28949.60531,15390.17339,98.79
2025-11-09T12:15+01:00,28752.82869,15388.58686,97.63
2025-11-09T12:30+01:00,28815.4426,15342.08954,96.69
2025-11-09T12:45+01:00,28840.97223,15395.56574,98.24
2025-11-09T13:00+01:00,28997.89364,15333.04503,99.38
2025-11-09T13:15+01:00,29033.20928,15021.18583,98.78
2025-11-09T13:30+01:00,29051.28608,14697.81267,93.88
2025-11-09T13:45+01:00,29157.32297,14251.16556,93.57
2025-11-09T14:00+01:00,29218.40595,13860.45924,93.93
2025-11-09T14:15+01:00,29279.49092,13433.73564,93.71
2025-11-09T14:30+01:00,29395.36367,12783.37958,98.58
2025-11-09T14:45+01:00,29678.52631,12089.25591,103.04
2025-11-09T15:00+01:00,30125.11594,11471.53801,89.97
2025-11-09T15:15+01:00,30550.27416,10988.24089,97.24
2025-11-09T15:30+01:00,31031.03059,10484.74334,99.87
2025-11-09T15:45+01:00,31425.365,9937.303791,104.1
2025-11-09T16:00+01:00,31864.63305,9602.496235,102.66
2025-11-09T16:15+01:00,32005.09084,9479.919814,109.6
2025-11-09T16:30+01:00,32159.13755,9375.540552,112.63
2025-11-09T16:45+01:00,32325.66521,9423.371466,114.5
2025-11-09T17:00+01:00,32626.44082,9531.801777,112.92
2025-11-09T17:15+01:00,32644.49923,9629.507812,124.24
2025-11-09T17:30+01:00,32698.07145,9749.8263,130.73
2025-11-09T17:45+01:00,32872.88124,9794.011348,132.51
2025-11-09T18:00+01:00,33059.7048,9891.70852,125.56
2025-11-09T18:15+01:00,33109.62552,9925.207762,127.51
2025-11-09T18:30+01:00,33200.34733,10074.95772,126.71
2025-11-09T18:45+01:00,33220.25356,10116.7406,124.62
2025-11-09T19:00+01:00,33248.68917,10313.40218,122.09
2025-11-09T19:15+01:00,33310.50621,10503.81743,121.36
2025-11-09T19:30+01:00,33297.84467,10565.30157,114.5
2025-11-09T19:45+01:00,33302.41379,10536.18426,113.87
2025-11-09T20:00+01:00,33211.91855,10523.33295,115.16
2025-11-09T20:15+01:00,33006.95175,10546.60436,116.18
2025-11-09T20:30+01:00,32741.48781,10487.07181,102.88
2025-11-09T20:45+01:00,32466.00008,10420.12264,89.78
2025-11-09T21:00+01:00,31077.25517,10363.75082,102.84
2025-11-09T21:15+01:00,30806.21578,10237.8239,89.97
2025-11-09T21:30+01:00,30737.94573,10390.80817,93.05
2025-11-09T21:45+01:00,30602.5309,10178.94771,88.29
2025-11-09T22:00+01:00,30500.83012,10018.77027,102.83
2025-11-09T22:15+01:00,30235.69769,10016.71026,93.83
2025-11-09T22:30+01:00,29880.32051,10028.69302,89.5
2025-11-09T22:45+01:00,29353.78715,10031.52459,83.1
2025-11-09T23:00+01:00,29109.84024,9989.697572,95.11
2025-11-09T23:15+01:00,28832.47594,10009.77805,89.53
2025-11-09T23:30+01:00,28444.81461,9955.826766,89.49
2025-11-09T23:45+01:00,28040.20267,9975.29741,85.59
2025-11-10T00:00+01:00,27283.87816,9983.726212,92.38
2025-11-10T00:15+01:00,26275.53138,9940.318308,89.98
2025-11-10T00:30+01:00,25832.96954,9882.917753,87.4
2025-11-10T00:45+01:00,25623.56404,9872.172114,86.16
2025-11-10T01:00+01:00,25571.45259,9800.149509,88.71
2025-11-10T01:15+01:00,25442.46008,9851.559333,88.46
2025-11-10T01:30+01:00,25404.51544,9912.950515,86.43
2025-11-10T01:45+01:00,25492.08791,9879.5674,86.94
2025-11-10T02:00+01:00,25697.58234,9915.104536,90.65
2025-11-10T02:15+01:00,25491.88297,9967.779185,89.6
2025-11-10T02:30+01:00,25656.94309,10082.13436,88.25
2025-11-10T02:45+01:00,25566.39335,10272.04056,87.11
2025-11-10T03:00+01:00,25701.36435,10321.24341,88.17
2025-11-10T03:15+01:00,25762.87634,10275.88662,87.27
2025-11-10T03:30+01:00,25897.049,10308.2807,87.63
2025-11-10T03:45+01:00,25973.46096,10525.53044,87.02
2025-11-10T04:00+01:00,26077.46276,10473.69922,85.32
2025-11-10T04:15+01:00,26323.26399,10315.47827,85.05
2025-11-10T04:30+01:00,26798.98597,10288.92151,87.02
2025-11-10T04:45+01:00,27541.35727,10289.51278,91.32
2025-11-10T05:00+01:00,28903.30073,10287.00498,86.07
2025-11-10T05:15+01:00,30102.042,10294.2976,86.54
2025-11-10T05:30+01:00,30774.32498,10266.92692,94.57
2025-11-10T05:45+01:00,31548.74718,10297.40456,102.07
2025-11-10T06:00+01:00,32665.74958,10462.08375,88.27
2025-11-10T06:15+01:00,33622.34744,10630.03383,103.37
2025-11-10T06:30+01:00,34230.96648,10660.28103,122.25
2025-11-10T06:45+01:00,34533.31983,10701.8329,139.92
2025-11-10T07:00+01:00,34588.24087,10849.19804,125.13
2025-11-10T07:15+01:00,34645.75026,10986.74916,140.93
2025-11-10T07:30+01:00,34723.92208,11173.39846,149.45
2025-11-10T07:45+01:00,34825.78107,11647.69115,156.47
2025-11-10T08:00+01:00,34800.31857,12362.37159,176.4
2025-11-10T08:15+01:00,34742.40111,13261.96302,159.14
2025-11-10T08:30+01:00,34716.10625,14261.72796,156.15
2025-11-10T08:45+01:00,34753.59713,15313.72161,139.81
2025-11-10T09:00+01:00,34628.28664,16290.4702,175.95
2025-11-10T09:15+01:00,34472.03301,17184.41878,146.07
2025-11-10T09:30+01:00,34425.25758,18214.2612,132.6
2025-11-10T09:45+01:00,34356.29539,19232.84822,122.57
2025-11-10T10:00+01:00,34292.40717,19982.52679,145.7
2025-11-10T10:15+01:00,34151.94431,20664.31484,127.54
2025-11-10T10:30+01:00,33999.0254,21436.37791,123.34
2025-11-10T10:45+01:00,33929.23466,22144.83984,108.51
2025-11-10T11:00+01:00,33876.44771,22808.61172,122.57
2025-11-10T11:15+01:00,34061.38106,23271.34869,117.76
2025-11-10T11:30+01:00,34065.64826,23873.77399,111.81
2025-11-10T11:45+01:00,33924.66308,24307.17017,108.84
2025-11-10T12:00+01:00,33721.85333,24578.73575,109.43
2025-11-10T12:15+01:00,33470.11062,24875.83046,107.39
2025-11-10T12:30+01:00,33209.9363,25159.54201,102.83
2025-11-10T12:45+01:00,33149.00535,25285.44576,104.04
2025-11-10T13:00+01:00,33346.22915,25630.70729,107.91
2025-11-10T13:15+01:00,33371.75061,25578.86002,107.08
2025-11-10T13:30+01:00,33202.11169,25169.90049,105.47
2025-11-10T13:45+01:00,33207.2393,24571.07029,113.18
2025-11-10T14:00+01:00,33090.81459,23860.01242,102.38
2025-11-10T14:15+01:00,33605.3088,22935.50486,104.13
2025-11-10T14:30+01:00,33860.60442,21963.67489,118.62
2025-11-10T14:45+01:00,34052.44171,20767.62555,137.13
2025-11-10T15:00+01:00,34121.16176,19359.54639,102.85
2025-11-10T15:15+01:00,34277.84209,17923.42191,110.52
2025-11-10T15:30+01:00,34304.18704,16805.95968,128.94
2025-11-10T15:45+01:00,34470.76959,16072.38889,162.7
2025-11-10T16:00+01:00,34818.21509,15425.14723,125.11
2025-11-10T16:15+01:00,34890.36772,15394.33402,129.52
2025-11-10T16:30+01:00,34944.85193,15706.57987,131.96
2025-11-10T16:45+01:00,35058.58454,16176.40468,146.83
2025-11-10T17:00+01:00,35311.34396,16697.50668,146.44
